지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
129,서산,2021-12-25 9:00,7.7,26.2,28.1,12.6,,2021-12-16 8:00,15.1,29.4,28.1,28.3
129,서산,2021-12-25 10:00,7.8,26.2,28.1,12.6,,2021-12-16 9:00,15.1,29.4,28.1,28.3
129,서산,2021-12-25 11:00,7.9,26.1,28.1,12.6,,2021-12-16 10:00,15,29.4,28.1,28.3
129,서산,2021-12-25 12:00,8.5,26.1,28.1,12.6,,2021-12-16 11:00,14.9,29.4,28.1,28.3
129,서산,2021-12-25 13:00,9.1,26.1,28.1,12.6,,2021-12-16 12:00,14.8,29.3,28.1,28.3
129,서산,2021-12-25 14:00,9.3,26.1,28.1,12.6,,2021-12-16 13:00,14.6,29.3,28.1,28.3
129,서산,2021-12-25 15:00,9,26.1,28.1,12.6,,2021-12-16 14:00,14.4,29.1,28.1,28.3
129,서산,2021-12-25 16:00,8.6,26.1,28.1,12.6,,2021-12-16 15:00,14.3,29.1,28.1,28.4
129,서산,2021-12-25 17:00,8.3,26.1,28,12.6,,2021-12-16 16:00,14.2,29,28.1,28.4
129,서산,2021-12-25 18:00,8.1,26.1,28,12.6,,2021-12-16 17:00,14.2,29,28.1,28.4
129,서산,2021-12-25 19:00,7.9,26,28,12.6,,2021-12-16 18:00,14.2,28.9,28.1,28.4
129,서산,2021-12-25 20:00,7.7,25.9,28,12.6,,2021-12-16 19:00,14.2,28.9,28.1,28.3
129,서산,2021-12-25 21:00,7.6,25.9,28,12.6,,2021-12-16 20:00,14.2,28.9,28.1,28.4
129,서산,2021-12-25 22:00,7.6,25.8,28,12.6,,2021-12-16 21:00,14.2,28.8,28.1,28.4
129,서산,2021-12-25 23:00,7.6,25.7,28,12.5,,2021-12-16 22:00,14.2,28.8,28.1,28.4
129,서산,2021-12-26 0:00,7.7,25.7,28,12.5,,2021-12-16 23:00,14.1,28.8,28.1,28.4
129,서산,2021-12-26 1:00,7.8,25.6,28.1,12.5,,2021-12-17 0:00,14,28.6,28.1,28.4
129,서산,2021-12-26 2:00,7.9,25.6,28.1,12.5,,2021-12-17 1:00,13.9,28.6,28.1,28.4
129,서산,2021-12-26 3:00,7.9,25.6,28.1,12.5,,2021-12-17 2:00,13.8,28.6,28.1,28.4
129,서산,2021-12-26 4:00,8,25.6,28,12.6,,2021-12-17 3:00,13.7,28.5,28.1,28.4
129,서산,2021-12-26 5:00,8,25.5,28,12.6,,2021-12-17 4:00,13.5,28.5,28,28.4
129,서산,2021-12-26 6:00,8.1,25.5,28,12.5,,2021-12-17 5:00,12.7,28.4,28.1,28.4
129,서산,2021-12-26 7:00,8.1,25.5,28,12.6,,2021-12-17 6:00,11.1,28.4,28.1,28.4
129,서산,2021-12-26 8:00,8.1,25.4,28,12.6,,2021-12-17 7:00,9.9,28.3,28.1,28.4
129,서산,2021-12-26 9:00,8.2,25.4,28,12.6,,2021-12-17 8:00,9.3,28.3,28.1,28.4
129,서산,2021-12-26 10:00,8.4,25.4,27.9,12.6,,2021-12-17 9:00,9.1,28.1,28.1,28.4
129,서산,2021-12-26 11:00,8.8,25.4,27.9,12.5,,2021-12-17 10:00,0,0,0,0
129,서산,2021-12-26 12:00,9.7,25.4,27.9,12.5,,2021-12-17 11:00,0,0,0,0
129,서산,2021-12-26 13:00,11.3,25.5,27.9,12.5,,2021-12-17 12:00,19,29.5,29.2,12.5
129,서산,2021-12-26 14:00,12.9,25.6,27.9,12.5,,2021-12-17 13:00,19.4,29.5,29.2,12.5
129,서산,2021-12-26 15:00,13.3,25.6,27.8,12.5,,2021-12-17 14:00,19.9,29.4,29.1,12.5
129,서산,2021-12-26 16:00,11.9,25.7,27.8,12.5,,2021-12-17 15:00,20.7,29.4,28.9,12.5
129,서산,2021-12-26 17:00,10.5,25.7,27.8,12.5,,2021-12-17 16:00,19.5,29.4,28.9,12.5
129,서산,2021-12-26 18:00,9.4,25.7,27.8,12.5,,2021-12-17 17:00,17.7,29.4,28.8,12.5
129,서산,2021-12-26 19:00,8.6,25.7,27.8,12.5,,2021-12-17 18:00,15.9,29.3,28.8,12.5
129,서산,2021-12-26 20:00,8.1,25.7,27.8,12.5,,2021-12-17 19:00,14.5,29.3,28.7,12.5
129,서산,2021-12-26 21:00,7.9,25.7,27.9,12.5,,2021-12-17 20:00,13.3,29.3,28.7,12.5
129,서산,2021-12-26 22:00,7.8,25.6,27.9,12.5,,2021-12-17 21:00,12.4,29.2,28.7,12.5
129,서산,2021-12-26 23:00,7.7,25.5,27.9,12.5,,2021-12-17 22:00,11.9,29.2,28.7,12.5
129,서산,2021-12-27 0:00,7.5,25.3,27.8,12.5,,2021-12-17 23:00,11.3,29.1,28.6,12.5
129,서산,2021-12-27 1:00,7.2,25.2,27.9,12.4,,2021-12-18 0:00,10.7,29,28.6,12.5
129,서산,2021-12-27 2:00,7.1,24.8,27.8,12.4,,2021-12-18 1:00,10.1,28.8,28.6,12.5
129,서산,2021-12-27 3:00,7,24.4,27.8,12.4,,2021-12-18 2:00,9.6,28.7,28.6,12.5
129,서산,2021-12-27 4:00,7,23.9,27.8,12.4,,2021-12-18 3:00,9,28.5,28.6,12.5
129,서산,2021-12-27 5:00,7,23.5,27.8,12.4,,2021-12-18 4:00,8.7,28.2,28.6,12.5
129,서산,2021-12-27 6:00,6.9,23,27.7,12.3,,2021-12-18 5:00,8.5,28,28.6,12.6
129,서산,2021-12-27 7:00,6.9,22.5,27.7,12.3,,2021-12-18 6:00,8.2,27.7,28.6,12.6
129,서산,2021-12-27 8:00,6.8,22,27.7,12.3,,2021-12-18 7:00,8.1,27.3,28.6,12.6
129,서산,2021-12-27 9:00,6.9,21.4,27.7,12.3,,2021-12-18 8:00,7.9,26.9,28.6,12.7
129,서산,2021-12-27 10:00,7.5,20.9,27.6,12.3,,2021-12-18 9:00,8.1,26.3,28.6,12.7
129,서산,2021-12-27 11:00,8.9,20.8,27.5,12.3,,2021-12-18 10:00,9.1,26,28.6,12.7
129,서산,2021-12-27 12:00,10.1,20.9,27.3,12.3,,2021-12-18 11:00,11.3,25.9,28.5,12.7
129,서산,2021-12-27 13:00,11.5,21.1,27.3,12.3,,2021-12-18 12:00,13.9,26,28.4,12.7
129,서산,2021-12-27 14:00,11.8,21.2,27.2,12.3,,2021-12-18 13:00,15.4,26.1,28.4,12.7
129,서산,2021-12-27 15:00,11.4,21.4,27.2,12.3,,2021-12-18 14:00,15.2,26.3,28.4,12.7
129,서산,2021-12-27 16:00,11.2,21.6,27.1,12.3,,2021-12-18 15:00,14.6,26.4,28.4,12.7
129,서산,2021-12-27 17:00,11.1,21.8,27.2,12.3,,2021-12-18 16:00,14.3,26.4,28.3,12.7
129,서산,2021-12-27 18:00,11.1,22,27.1,12.3,,2021-12-18 17:00,14.1,26.6,28.3,12.7
129,서산,2021-12-27 19:00,11.1,22.2,27.1,12.3,,2021-12-18 18:00,13.4,26.7,28.3,12.7
129,서산,2021-12-27 20:00,11,22.4,27,12.3,,2021-12-18 19:00,13.3,26.7,28.3,12.7
129,서산,2021-12-27 21:00,10.8,22.6,27,12.3,,2021-12-18 20:00,12.9,26.8,28.3,12.7
129,서산,2021-12-27 22:00,10.4,22.7,27,12.3,,2021-12-18 21:00,12.4,26.8,28.3,12.7
129,서산,2021-12-27 23:00,10.1,22.9,27,12.3,,2021-12-18 22:00,12.1,26.9,28.4,12.7
129,서산,2021-12-28 0:00,9.7,23.1,27,12.3,,2021-12-18 23:00,11.9,26.9,28.4,12.7
129,서산,2021-12-28 1:00,9.4,23.2,26.9,12.3,,2021-12-19 0:00,12.1,27,28.3,12.7
129,서산,2021-12-28 2:00,9.1,23.3,26.9,12.3,,2021-12-19 1:00,12.8,27,28.3,12.7
129,서산,2021-12-28 3:00,8.8,23.4,26.9,12.3,,2021-12-19 2:00,14.1,27,28.3,12.6
129,서산,2021-12-28 4:00,8.6,23.6,26.9,12.3,,2021-12-19 3:00,14.5,27.1,28.3,12.7
129,서산,2021-12-28 5:00,8.4,23.6,26.9,12.3,,2021-12-19 4:00,14.3,27.1,28.3,12.6
129,서산,2021-12-28 6:00,8.2,23.6,26.9,12.3,,2021-12-19 5:00,14.2,27.1,28.3,12.7
129,서산,2021-12-28 7:00,8,23.6,26.9,12.3,,2021-12-19 6:00,13.6,27.1,28.3,12.7
129,서산,2021-12-28 8:00,8,23.6,26.9,12.3,,2021-12-19 7:00,13.2,27.1,28.3,12.7
129,서산,2021-12-28 9:00,8.1,23.6,26.9,12.3,,2021-12-19 8:00,12.6,27.1,28.3,12.7
129,서산,2021-12-28 10:00,8.4,23.5,26.9,12.3,,2021-12-19 9:00,12.8,27.1,28.3,12.6
129,서산,2021-12-28 11:00,9,23.5,26.9,12.3,,2021-12-19 10:00,14.7,27.1,28.3,12.7
129,서산,2021-12-28 12:00,9.9,23.5,26.8,12.3,,2021-12-19 11:00,18.2,27.2,28.3,12.7
129,서산,2021-12-28 13:00,11.4,23.6,26.8,12.3,,2021-12-19 12:00,22.2,27.4,28.3,12.7
129,서산,2021-12-28 14:00,13.3,23.6,26.8,12.3,,2021-12-19 13:00,22.7,27.7,28.3,12.7
129,서산,2021-12-28 15:00,14.4,23.7,26.8,12.3,,2021-12-19 14:00,22.4,28.1,28.3,12.7
129,서산,2021-12-28 16:00,15.5,23.7,26.8,12.3,,2021-12-19 15:00,21.8,28.2,28.3,12.7
129,서산,2021-12-28 17:00,15.8,23.8,26.8,12.3,,2021-12-19 16:00,21.4,28.2,28.3,12.7
129,서산,2021-12-28 18:00,14.6,23.9,26.9,12.3,,2021-12-19 17:00,21.1,28.2,28.3,12.7
129,서산,2021-12-28 19:00,13.1,23.9,26.9,12.3,,2021-12-19 18:00,21,28.3,28.3,12.7
129,서산,2021-12-28 20:00,12,24.1,26.8,12.3,,2021-12-19 19:00,20.8,28.3,28.3,12.7
129,서산,2021-12-28 21:00,11,24.1,26.8,12.3,,2021-12-19 20:00,20.1,28.3,28.3,12.7
129,서산,2021-12-28 22:00,10.1,24.2,26.8,12.3,,2021-12-19 21:00,19.3,28.3,28.4,12.7
129,서산,2021-12-28 23:00,9.5,24.2,26.9,12.3,,2021-12-19 22:00,18.6,28.2,28.4,12.7
129,서산,2021-12-29 0:00,9.1,24.2,26.8,12.3,,2021-12-19 23:00,17.7,28.2,28.3,12.7
129,서산,2021-12-29 1:00,9.1,24.3,26.8,12.3,,2021-12-20 0:00,17.4,28.1,28.3,12.7
129,서산,2021-12-29 2:00,9.1,24.2,26.8,12.3,,2021-12-20 1:00,17.2,28.1,28.4,12.7
129,서산,2021-12-29 3:00,9.1,24.2,26.8,12.3,,2021-12-20 2:00,17.3,28,28.3,12.7
129,서산,2021-12-29 4:00,9,24.2,26.9,12.3,,2021-12-20 3:00,17.7,27.9,28.3,12.7
